1475,New Year's Number,900,PRACTICE,17-02-2024,B,OK
1543,Customising the Track,900,PRACTICE,17-02-2024,B,OK
1543,Customising the Track,900,PRACTICE,17-02-2024,B,TIME_LIMIT_EXCEEDED
1559,Mocha and Red and Blue,900,PRACTICE,17-02-2024,B,OK
1559,Mocha and Red and Blue,900,PRACTICE,17-02-2024,B,WRONG_ANSWER
1624,Make AP,900,PRACTICE,17-02-2024,B,OK
1624,Make AP,900,PRACTICE,17-02-2024,B,WRONG_ANSWER
1525,Permutation Sort,900,PRACTICE,17-02-2024,B,OK
1525,Permutation Sort,900,PRACTICE,17-02-2024,B,WRONG_ANSWER
1525,Permutation Sort,900,PRACTICE,17-02-2024,B,WRONG_ANSWER
1613,Long Comparison,900,PRACTICE,17-02-2024,A,OK
1613,Long Comparison,900,PRACTICE,17-02-2024,A,WRONG_ANSWER
1617,GCD Problem,900,PRACTICE,17-02-2024,B,OK
1617,GCD Problem,900,PRACTICE,17-02-2024,B,OK
1593,Make it Divisible by 25,900,PRACTICE,17-02-2024,B,OK
1593,Make it Divisible by 25,900,PRACTICE,17-02-2024,B,RUNTIME_ERROR
1606,AB Balance,900,PRACTICE,17-02-2024,A,OK
1606,AB Balance,900,PRACTICE,17-02-2024,A,WRONG_ANSWER
1607,Odd Grasshopper,900,PRACTICE,17-02-2024,B,OK
1555,PizzaForces,900,PRACTICE,16-02-2024,A,OK
1555,PizzaForces,900,PRACTICE,16-02-2024,A,OK
1555,PizzaForces,900,PRACTICE,16-02-2024,A,WRONG_ANSWER
1559,Mocha and Math,900,PRACTICE,16-02-2024,A,OK
1559,Mocha and Math,900,PRACTICE,16-02-2024,A,OK
1475,Odd Divisor,900,PRACTICE,16-02-2024,A,OK
1543,Exciting Bets,900,PRACTICE,16-02-2024,A,OK
1537,Bad Boy,900,PRACTICE,16-02-2024,B,OK
1537,Bad Boy,900,PRACTICE,16-02-2024,B,OK
1535,Array Reodering,900,PRACTICE,16-02-2024,B,OK
1535,Array Reodering,900,PRACTICE,16-02-2024,B,WRONG_ANSWER
1582,Luntik and Concerts,800,PRACTICE,16-02-2024,A,OK
1399,Remove Smallest,800,PRACTICE,16-02-2024,A,OK
1498,GCD Sum,800,PRACTICE,16-02-2024,A,OK
1625,Ancient Civilization,800,PRACTICE,16-02-2024,A,OK
4,Watermelon,800,PRACTICE,16-02-2024,A,OK
1504, Déjà Vu,800,PRACTICE,16-02-2024,A,OK
1582,Luntik and Concerts,800,PRACTICE,16-02-2024,A,OK
1582,Luntik and Concerts,800,PRACTICE,16-02-2024,A,WRONG_ANSWER
1582,Luntik and Concerts,800,PRACTICE,16-02-2024,A,WRONG_ANSWER
1433,Boring Apartments,800,PRACTICE,16-02-2024,A,OK
1929,Sasha and the Drawing,800,CONTESTANT,15-02-2024,B,OK
1929,Sasha and the Drawing,800,CONTESTANT,15-02-2024,B,WRONG_ANSWER
1929,Sasha and the Beautiful Array,800,CONTESTANT,15-02-2024,A,OK
1623,Robot Cleaner,800,PRACTICE,15-02-2024,A,OK
1623,Robot Cleaner,800,PRACTICE,15-02-2024,A,WRONG_ANSWER
1623,Robot Cleaner,800,PRACTICE,15-02-2024,A,WRONG_ANSWER
1623,Robot Cleaner,800,PRACTICE,15-02-2024,A,WRONG_ANSWER
1623,Robot Cleaner,800,PRACTICE,15-02-2024,A,RUNTIME_ERROR
1602,Two Subsequences,800,PRACTICE,15-02-2024,A,OK
1409,Yet Another Two Integers Problem,800,PRACTICE,15-02-2024,A,OK
1623,Robot Cleaner,800,PRACTICE,15-02-2024,A,OK
1608,Find Array,800,PRACTICE,15-02-2024,A,OK
1530,Putting Plates,800,PRACTICE,15-02-2024,B,OK
1497,Meximization,800,PRACTICE,15-02-2024,A,OK
1490,Dense Array,800,PRACTICE,15-02-2024,A,OK
1478,Nezzar and Colorful Balls,800,PRACTICE,15-02-2024,A,OK
1566,MIN-MEX Cut,800,PRACTICE,15-02-2024,B,OK
1573,Countdown,800,PRACTICE,15-02-2024,A,OK
1481,Space Navigation ,800,PRACTICE,15-02-2024,A,OK
1454,Special Permutation,800,PRACTICE,14-02-2024,A,OK
1480,Yet Another String Game,800,PRACTICE,14-02-2024,A,OK
1462,Favorite Sequence,800,PRACTICE,14-02-2024,A,OK
1618,Missing Bigram,800,PRACTICE,14-02-2024,B,OK
1516,Tit for Tat,800,PRACTICE,14-02-2024,A,OK
1592,Gamer Hemose,800,PRACTICE,14-02-2024,A,OK
1592,Gamer Hemose,800,PRACTICE,14-02-2024,A,RUNTIME_ERROR
1592,Gamer Hemose,800,PRACTICE,14-02-2024,A,TIME_LIMIT_EXCEEDED
1592,Gamer Hemose,800,PRACTICE,14-02-2024,A,WRONG_ANSWER
1592,Gamer Hemose,800,PRACTICE,14-02-2024,A,WRONG_ANSWER
1592,Gamer Hemose,800,PRACTICE,14-02-2024,A,OK
1592,Gamer Hemose,800,PRACTICE,14-02-2024,A,TIME_LIMIT_EXCEEDED
1592,Gamer Hemose,800,PRACTICE,14-02-2024,A,TIME_LIMIT_EXCEEDED
1566,Median Maximization,800,PRACTICE,14-02-2024,A,OK
1566,Median Maximization,800,PRACTICE,14-02-2024,A,OK
1598,Computer Game,800,PRACTICE,14-02-2024,A,OK
1515,Phoenix and Gold,800,PRACTICE,14-02-2024,A,OK
1515,Phoenix and Gold,800,PRACTICE,14-02-2024,A,OK
1515,Phoenix and Gold,800,PRACTICE,14-02-2024,A,WRONG_ANSWER
1617,Forbidden Subsequence,800,PRACTICE,14-02-2024,A,OK
1512,Almost Rectangle,800,PRACTICE,14-02-2024,B,OK
1931,Make Equal Again,1000,CONTESTANT,13-02-2024,C,OK
1931,Make Equal,800,CONTESTANT,13-02-2024,B,OK
1931,Make Equal,800,CONTESTANT,13-02-2024,B,WRONG_ANSWER
1931,Make Equal,800,CONTESTANT,13-02-2024,B,WRONG_ANSWER
1931,Recovering a Small String,800,CONTESTANT,13-02-2024,A,OK
1928,Equalize,1200,PRACTICE,13-02-2024,B,RUNTIME_ERROR
1611,Team Composition: Programmers and Mathematicians,800,PRACTICE,13-02-2024,B,OK
1517,Sum of 2050,800,PRACTICE,13-02-2024,A,OK
1604,Era,800,PRACTICE,13-02-2024,A,OK
1546,AquaMoon and Two Arrays,800,PRACTICE,13-02-2024,A,OK
1620,Equal or Not Equal,800,PRACTICE,13-02-2024,A,OK
1473,Replacing Elements,800,PRACTICE,13-02-2024,A,OK
1620,Equal or Not Equal,800,PRACTICE,13-02-2024,A,OK
1620,Equal or Not Equal,800,PRACTICE,13-02-2024,A,WRONG_ANSWER
1620,Equal or Not Equal,800,PRACTICE,13-02-2024,A,WRONG_ANSWER
1514,Perfectly Imperfect Array,800,PRACTICE,13-02-2024,A,OK
1614,Divan and a Store,800,PRACTICE,13-02-2024,A,OK
1506,Strange Table,800,PRACTICE,13-02-2024,A,OK
1928,Equalize,1200,CONTESTANT,11-02-2024,B,OK
1928,Rectangle Cutting,800,CONTESTANT,11-02-2024,A,OK
1605,A.M. Deviation,800,PRACTICE,11-02-2024,A,OK
1605,A.M. Deviation,800,PRACTICE,11-02-2024,A,WRONG_ANSWER
1562,The Miracle and the Sleeper,800,PRACTICE,11-02-2024,A,OK
1574,Regular Bracket Sequences,800,PRACTICE,11-02-2024,A,OK
1509,Average Height,800,PRACTICE,11-02-2024,A,OK
1615,Closing The Gap,800,PRACTICE,11-02-2024,A,OK
1511,Review Site,800,PRACTICE,11-02-2024,A,OK
1594,Consecutive Sum Riddle,800,PRACTICE,11-02-2024,A,OK
1536,Omkar and Bad Story,800,PRACTICE,11-02-2024,A,OK
1611,Make Even,800,PRACTICE,10-02-2024,A,OK
1472,Cards for Friends,800,PRACTICE,10-02-2024,A,OK
1472,Cards for Friends,800,PRACTICE,10-02-2024,A,OK
1619,Squares and Cubes,800,PRACTICE,10-02-2024,B,OK
1618,Polycarp and Sums of Subsequences,800,PRACTICE,10-02-2024,A,OK
1633,Minority,800,PRACTICE,10-02-2024,B,OK
1633,Minority,800,PRACTICE,10-02-2024,B,OK
1525,Potion-making,800,PRACTICE,10-02-2024,A,OK
1633,Div. 7,800,PRACTICE,10-02-2024,A,OK
1627,Not Shading,800,PRACTICE,10-02-2024,A,OK
1530,Binary Decimal,800,PRACTICE,10-02-2024,A,OK
1619,Square String?,800,PRACTICE,10-02-2024,A,OK
1629,GCD Arrays,800,PRACTICE,10-02-2024,B,OK
1631,Min Max Swap,800,PRACTICE,10-02-2024,A,OK
1632,ABC,800,PRACTICE,09-02-2024,A,OK
1632,ABC,800,PRACTICE,09-02-2024,A,WRONG_ANSWER
1593,Elections,800,PRACTICE,09-02-2024,A,OK
1519,Red and Blue Beans,800,PRACTICE,09-02-2024,A,OK
1569,Balanced Substring,800,PRACTICE,09-02-2024,A,OK
1569,Balanced Substring,800,PRACTICE,09-02-2024,A,WRONG_ANSWER
1567,Domino Disaster,800,PRACTICE,09-02-2024,A,OK
1616,Integer Diversity,800,PRACTICE,09-02-2024,A,OK
1560,Infinity Table,800,PRACTICE,09-02-2024,C,OK
1560,Infinity Table,800,PRACTICE,09-02-2024,C,OK
1622,Construct a Rectangle,800,PRACTICE,09-02-2024,A,OK
1526,Mean Inequality,800,PRACTICE,09-02-2024,A,OK
1549,Gregor and the Pawn Game,800,PRACTICE,09-02-2024,B,OK
1549,Gregor and the Pawn Game,800,PRACTICE,09-02-2024,B,WRONG_ANSWER
1519,The Cake Is a Lie,800,PRACTICE,09-02-2024,B,OK
1539,Love Song,800,PRACTICE,09-02-2024,B,OK
1539,Love Song,800,PRACTICE,09-02-2024,B,TIME_LIMIT_EXCEEDED
1607,Linear Keyboard,800,PRACTICE,09-02-2024,A,OK
1629,Download More RAM,800,PRACTICE,09-02-2024,A,OK
1621,Stable Arrangement of Rooks,800,PRACTICE,09-02-2024,A,OK
1526,Mean Inequality,800,PRACTICE,09-02-2024,A,OK
1526,Mean Inequality,800,PRACTICE,09-02-2024,A,WRONG_ANSWER
1622,Construct a Rectangle,800,PRACTICE,09-02-2024,A,OK
1622,Construct a Rectangle,800,PRACTICE,09-02-2024,A,WRONG_ANSWER
1579,Casimir's String Solitaire,800,PRACTICE,09-02-2024,A,OK
1560,Infinity Table,800,PRACTICE,09-02-2024,C,OK
1472,Fair Division,800,PRACTICE,09-02-2024,B,OK
1626,Equidistant Letters,800,PRACTICE,09-02-2024,A,OK
1549,Gregor and the Pawn Game,800,PRACTICE,09-02-2024,B,WRONG_ANSWER
1549,Gregor and the Pawn Game,800,PRACTICE,09-02-2024,B,WRONG_ANSWER
1549,Gregor and the Pawn Game,800,PRACTICE,09-02-2024,B,WRONG_ANSWER
